Product URL,Product Name,Product Price,Rating,Number of Reviews,Description,ASIN,Manufacturer
https://www.amazon.in/Lenovo-15-6-Inches-Everyday-Backpack/dp/B08R7RPVJF/ref=sr_1_20?crid=2M096C6104MLT&keywords=bags&qid=1690125506&sprefix=ba%2Caps%2C283&sr=8-20,"Lenovo 15.6"" (39.62cm) Slim Everyday Backpack, Made in India, Compact, Water-resistant, Organized storage:Laptop sleeve,tablet pocket,front workstation,2-side pockets,Padded adjustable shoulder straps  ",839,4.3 out of 5 stars,"3,713","Slim, compact & sturdy: Minimal and compact design for professionals: Joint material design, durable, water-resistant polyester material. The padded shoulder straps, handle, and back panel provides protection and all-day comfortSmooth zippers that never jam or breakStyle meets Function: Minimal & compact design, stores and protects laptops up to 15.6-inches. Ideal for students and professionals looking for a stylish and compact backpack for daily useSpacious storage with easy organization: Inside, you'll find a laptop sleeve, a tablet pocket, a roomy front workstation, and two side pockets for quick access to your other essentialsThe padded shoulder straps, handle, and back panel provides protection and all-day comfort.",,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTk2MDU2NzU3NTcwMDEwOjE2OTAxMjU1MDY6c3BfYnRmOjMwMDAxMTE2NjgzODczMjo6MDo6&url=%2FSafari-SAGE18FBBLK-Sage-Formal-Backpack%2Fdp%2FB097JLZBK3%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690125506%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Sage Formal Backpack - black  ,"3,499",5.0 out of 5 stars,2,"DETAILED ORGANIZER & PREMIUM FABRIC: The interiors are thoughtfully designed to give you the best of space, comfort and flexibility. The fabric used in the backpack is of premium quality.USB CHARGING PORT: The USB Charging Port ensures that you're always connected, even when on the move!LAPTOP AND TABLET SLEEVE: A dedicated compartment to keep your Laptop and Tablet organized.SUNGLASS HOLDER: Keep your eyewear handy while on the go.",B097JLZBK3,Safari
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTk2MDU2NzU3NTcwMDEwOjE2OTAxMjU1MDY6c3BfYnRmOjMwMDAxNDU5NDAwMTYzMjo6MDo6&url=%2FElegant-Leatherette-Waterproof-Backpack-Business%2Fdp%2FB0C4GVK22X%2Fref%3Dsr_1_22_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690125506%26sprefix%3Dba%252Caps%252C283%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Elegant 16 inch 28 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack  ,799,5.0 out of 5 stars,5,Dimensions and Capacity]: (48 Cm X 33 Cm X 28 CM) 28 Liters. Compatible upto 16 Inches Laptop.Easy Access Pockets: A sleek anti-theft pocket on the back as well as 2 pockets on the front side help keep all your belongings comfortably organized.Two Large Compartment: It comes with two large compartments with separate padded laptop compartment with elastic bands to hold the laptop.Ergonomic Design: The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps to reduce the load bearing on your shoulders while the padded ventilated air mesh helps reduce sweat. This makes this backpack a suitable alternative to bulky and unsightly laptop backpacksWaterproof Fabric: The backpack comes with a superior waterproof fabric which helps in keeping your laptop and other important stuff safe from rain,BLCK-Black,B0C4GVK22X
https://aax-eu.amazon.in/x/c/RGWYCF-2Vh7AwYRT-qxTYLwAAAGJg1SYnAMAAAH2AQBvbm9fdHhuX2JpZDMgICBvbm9fdHhuX2ltcDEgICBZrd48/https://www.amazon.in/JD-Expandable-Waterproof-Sakura-Pink/dp/B0BRNP6M1D/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.71f3e964-c052-406d-85d3-3536a795e6d0%3Aamzn1.sym.71f3e964-c052-406d-85d3-3536a795e6d0&crid=2M096C6104MLT&cv_ct_cx=bags&keywords=bags&pd_rd_i=B0BRNP6M1D&pd_rd_r=10c4854f-1d3a-4113-b484-158ebcd360e4&pd_rd_w=9w2V6&pd_rd_wg=VFJDf&pf_rd_p=71f3e964-c052-406d-85d3-3536a795e6d0&pf_rd_r=2NXDWR6KE128CRXDCKK1&qid=1690125506&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=ba%2Caps%2C283&sr=1-1-f1821008-9dea-4812-b2b6-4a6e4a4f2d55,"JD Fresh Nylon 41 Liter Expandable Travel Bags for Women, Duffle Bags for Women Luggage, Foldable Vanity Traveling Bag, Waterproof Hand Bag for Ladies Personal Items (Sakura Pink,41 x 22 x 26 CM cm)  ",799,3.9 out of 5 stars,167,"Made up of long lasting durable water resistant & Waterproof Nylon Material. It is good to use as small Travel bags for women and ladies.NORMAL DIMENSION:41 x 22 x 26 CMZIP CLOSURE - This travel duffel Bag comes with 2 inside small pocket + 1 Main pocket + 1 small Dry wet pocket + 1 Front Small Zipper Pocket. It is mostly suitavble for carry cosmetics and other essensial items with different pockets.EASY TO CARRY - Handbag you can carry it by hand or carry it on your shoulder, or you can easily place it on your luggage through the fixed belt design on the back, which is convenient for storage and transportation, and makes travel more convenient.WIDE RANGE OF APPLICATIONS - Waterproof dry bag gym, Sports, Travel, Weekend, Luggage, Carry-on Bag, Shopping Bag, Beach Bag, Hiking and Camping. Suitable for women, men, teens and big kids, great idea as personal item for airline travel and emergency spare bag in the suitcase.",B0BRNP6M1D,M/s JD Fresh
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjE2MDUyMTE5MDAyNjA2OjE2OTAxMjU2Mjc6c3BfYXRmX25leHQ6MzAwMDEzMzQyOTgzODMyOjowOjo&url=%2FPolice-Polyester-laptop-casual-backpack%2Fdp%2FB09CQ5T3LN%2Fref%3Dsr_1_17_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690125627%26sprefix%3Dba%252Caps%252C283%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 Ltr Hedge Polyester - Black  ,"1,399",4.1 out of 5 stars,"5,733",Care Instructions: Hand Wash OnlyBackpack,Backpack,B09CQ5T3LN
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjE2MDUyMTE5MDAyNjA2OjE2OTAxMjU2Mjc6c3BfYXRmX25leHQ6MjAxNjcxNTQ5ODEyOTg6OjA6Og&url=%2FEUME-Tourismo-Backpack-Resistance-15-6-inch%2Fdp%2FB0B4JQSMD5%2Fref%3Dsr_1_18_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690125627%26sprefix%3Dba%252Caps%252C283%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,EUME Tourismo 36L Laptop Backpack Bag with 2 Large Compartment for Work Office & Business Travel for Men & Women | Water Resistance | Fit Up to 16 Inch Laptop  ,"2,499",4.4 out of 5 stars,7,"2 Large Compartments 1 Easy access front Pocket with organizer section & 2 mesh side pocketCapacity : 36 L ; Dimensions : 13X9X19 Inch (LXWXH)Pretty much everything on this backpack is heavily padded. The laptop compartment is also super protective, so there's no need to worry about your laptop getting all banged and damaged. These bags are made of long lasting fabric and their stylish designs help you to make the best impression. It's features are such to make sure that every day is bright and organized.Laptop pocket designed for your laptops to give them maximum security. It comes with Ipad Pocket and Pen Pocket which aids in organising your things systematically. A comfortable breathable back and straps to strengthen your shoulder and hence ensures durability.A roller bag sleeve added feature to make your travelling even more comfortable and convenient. It is water resistance also so that your backpack never loses its good look.",B0B4JQSMD5,EUME Lifetsyle Pvt Ltd
https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4S4XF/ref=sr_1_19?crid=2M096C6104MLT&keywords=bags&qid=1690125627&sprefix=ba%2Caps%2C283&sr=8-19,"American Tourister VALEX BLACK LAPTOP BACKPACK 28 Ltrs,Volume, LAPTOP COMPARTMENT, BOTTLE POCKET, FRONT ORGANIZER  ","1,199",4.3 out of 5 stars,560,"Care Instructions: Hand Wash OnlyWell Organized compartment ,Security Back Pocket",B0BTD4S4XF,EXPERTS
https://www.amazon.in/Number-Backpack-Compartment-Charging-Organizer/dp/B09VTDMRY7/ref=sr_1_20?crid=2M096C6104MLT&keywords=bags&qid=1690125627&sprefix=ba%2Caps%2C283&sr=8-20,"FUR JADEN Anti Theft Number Lock Backpack Bag with 15.6 Inch Laptop Compartment, USB Charging Port & Organizer Pocket for Men Women Boys Girls  ",679,4.0 out of 5 stars,"4,920",Care Instructions: Wipe with Damp ClothNumber Lock: This Fur Jaden Anti Theft laptop backpack comes equipped with a Number Lock. This helps keep your laptop and other belongings safe when you need to leave your bag unattended in a public space. The number lock sequence can be changed and customised by your directly.<br>USB Charging Port: Now charge your devices on the go with your new Fur Jaden backpack without the hassle of carrying a bulk power bank in your pocket/ hand at all times.<br>Ergonomic Design: This backpack has been designed to ensure equal weight distribution on your shoulders along with padded shoulder straps and breathable air mesh on the back.<br>Dimension: 42 CM (L) x 30 CM (W) x 18 CM (D). Storage Capacity: 25L. Weight: 600 Grams; Warranty: 1 Year Manufacturer Warranty against Manufacturing Defects<br>Age Range Description: Adult; Closure Type: Zipper; Lining Description: Polyester<br>,B09VTDMRY7,FUR JADEN
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV/ref=sr_1_21?crid=2M096C6104MLT&keywords=bags&qid=1690125627&sprefix=ba%2Caps%2C283&sr=8-21,"Wesley Milestone 2.0 Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L, Charcoal black  ",550,4.3 out of 5 stars,"11,841","30L Capacity: The Backpack has a padded laptop compartment that can fit 15.6 inch laptop. It can also accommodate essentials such as a Lunch box, Charger, Tablet, Books, Power Bank, Wallet, and Sunglass.Multi-Level Organizer: The backpack has a front zipper pocket for the ID card, Sanitizer, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band. Spacious second compartment for all your electronics. Compatible Laptop Size 16 inchErgonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.Made In India: Wesley Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks1 Year Warranty: The Wesley Business casual backpack comes with 1 year of warrantyWater Resistant Material: Advanced IPX4 coating on the material ensures resistance to water entering from any direction.",,
https://www.amazon.in/GEAR-Black-Blue-Backpack-years/dp/B019HA8AYG/ref=sr_1_22?crid=2M096C6104MLT&keywords=bags&qid=1690125627&sprefix=ba%2Caps%2C283&sr=8-22,Gear CarryOn 16L Foldable Water Resistant School Bag//Backpack/College Bag for Men/Women - Blue Black  ,224,3.7 out of 5 stars,"6,833","Outer Material: Polyester, Color: Black and Yellow.Ideal for 3-5 year old children.Wear Resistant: Wear resistant, Stain resistant, Water Resistance: Water resistant; Dimensions: 49 cms x 33 cms x 10 cms (LxWxH)Number of compartments: 1; Compatible Laptop Size : 15.4Warranty Type: Manufacturer; 1 Year from the date of purchasePocket Description: Utility Pocket; Color Name: Black And Blue; Age Range Description: Adult; Closure Type: Zipper",Gear Merchandise PVT LTD,17 December 2015
https://www.amazon.in/TRUE-Emperor-Anti-Theft-backpack-charging/dp/B0BYB631NR/ref=sr_1_23?crid=2M096C6104MLT&keywords=bags&qid=1690125627&sprefix=ba%2Caps%2C283&sr=8-23,"TRUE HUMAN® Emperor Anti-Theft Pocket backpack With USB charging Port Laptop,office,college,travel bag for men and women(Epower)  ",680,3.6 out of 5 stars,182,"Care Instructions: Wipe with Dry ClothCare Instructions: Wipe with Dry ClothPREMIUM MATERIAL: Made from high quality, Premium quality smooth zippers, pullers, buckles.Superior & Durability: Made of durable and Eco-friendly water resistant oxford textile fabric,which keeps your files and stuffs dry inside. This backpack can hold up to 15.6"" laptop from most brands, but it may not be suitable for all brand 15.6"". Since there maybe exist slight size difference among different laptop brands.USB FEATURE : External USB port with built-in charging cable enables convenient charging by connecting your power bank with your electronic devices.",B0BYB631NR,Rama luxury store
https://www.amazon.in/LOOKMUSTER-Waterproof-Backpack-College-Business/dp/B0BZW8KW18/ref=sr_1_24?crid=2M096C6104MLT&keywords=bags&qid=1690125627&sprefix=ba%2Caps%2C283&sr=8-24,LOOKMUSTER (15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack  ,439,3.9 out of 5 stars,33,"Care Instructions: Machine WashCOMFORT WITH QUALITY: This casual bag has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability.Made with strong yet light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all, i.e. boys, girls, men? and women?Compact and lightweight travel backpacklaptop backpack with 3 compartments.Light weight and spacious",B0BZW8KW18,LOOKMUSTER
https://www.amazon.in/Martucci-Casual-Travelling-Laptop-Backpack/dp/B088B4P6ZW/ref=sr_1_25?crid=2M096C6104MLT&keywords=bags&qid=1690125627&sprefix=ba%2Caps%2C283&sr=8-25,Martucci 15.6 inch 30 L Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Unisex Travel Backpack(Black)  ,549,3.9 out of 5 stars,"7,663","Durability & Design: 30L Laptop Backpack 2 Large Compartments, 1 Easy access front Pocket with 2 Mesh Side Bottle Pocket. Fabric: Light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all boys, girls, men and women.<br> <br>FEATURES: Laptop Compartment (can carry laptops of size 15.6 & 17 inches), Reflective Strip makes it very useful for Bike Riders at Night.<br> <br>Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.<br> <br>FABRIC : Polyester, Closure Type: Zipper, Gender: Unisex Size: 18 inch X 13 inch X 7.5 inch.<br> <br>Compartment Description: Up To 17 Inches; Pattern Name: Self Design; Warranty Description: Warranty Type: Manufacturer; Age Range Description: Kid; Pocket Description: Utility Pocket; Special Features: Back Padding <br>",B088B4P6ZW,Martucci
https://www.amazon.in/NORTH-ZONE-Waterproof-Backpack-Dimensions/dp/B0BS6QM2GD/ref=sr_1_26?crid=2M096C6104MLT&keywords=bags&qid=1690125627&sprefix=ba%2Caps%2C283&sr=8-26,NORTH ZONE Casual Waterproof Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack (Dimensions:13x18 inches) (Compatible with 39.62cm(15.6inch laptop) 30 L  ,630,4.0 out of 5 stars,476,"Care Instructions: Machine WashSleek, Stylish and Premium: Heavy duty ultra premium bag with exterior dimensions 44x29x15 cms. Made of Durable Polyester Fabric with Double zippers. sturdy durable, scratch resistant.; Multi Utility Bag: It is not only a student backpack, but also can be used as a business/work backpack, travelling, office, computer bag, hiking bag, daily bag and a lot more.Storage Space: There is a separate laptop compartment inside the backpack that can hold upto 15.6 inches laptop. The internal packaging compartment and external pockets can hold daily necessities, keeping your items organized and easier to find.Quick Storage: The front and side zipper pockets of the backpack are convenient for storing tablets, diaries, pens and pencils, smartphones, cards, change, etc. The side pockets of the backpack are convenient for storing compact umbrellas and other small items.",B0BS6QM2GD,SHABA BAGS
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjE2MDUyMTE5MDAyNjA2OjE2OTAxMjU2Mjc6c3BfbXRmOjMwMDAxMTE2NjgzODczMjo6MDo6&url=%2FSafari-SAGE18FBBLK-Sage-Formal-Backpack%2Fdp%2FB097JLZBK3%2Fref%3Dsr_1_27_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690125627%26sprefix%3Dba%252Caps%252C283%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Sage Formal Backpack - black  ,"3,499",5.0 out of 5 stars,2,"DETAILED ORGANIZER & PREMIUM FABRIC: The interiors are thoughtfully designed to give you the best of space, comfort and flexibility. The fabric used in the backpack is of premium quality.USB CHARGING PORT: The USB Charging Port ensures that you're always connected, even when on the move!LAPTOP AND TABLET SLEEVE: A dedicated compartment to keep your Laptop and Tablet organized.SUNGLASS HOLDER: Keep your eyewear handy while on the go.",B097JLZBK3,Safari
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjE2MDUyMTE5MDAyNjA2OjE2OTAxMjU2Mjc6c3BfbXRmOjIwMTM0MDQ3OTEzNTk4OjowOjo&url=%2FSkating-Resistant-College-Backpack-Computer%2Fdp%2FB09791YC3D%2Fref%3Dsr_1_28_sspa%3Fcrid%3D2M096C6104MLT%26keywords%3Dbags%26qid%3D1690125627%26sprefix%3Dba%252Caps%252C283%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"jaspo Roller Skating Bag, Quad & Inline Skates (Water Resistant), Casual/Office/College Book Backpack Computer/Laptop Bag for Both Kids & Adults Travel Backpack  ",521,3.4 out of 5 stars,93,"★ Convenient & Safe: A Skating, inline, roller skates & casual, travel backpack is easier to carry anywhere. A customized padded fitting shoulder strap is more comfortable and relieves your shoulder. You can carry long period of time easily.★ Lightweight Backpack: Better padding nylon material is used to give maximum back support. Comfortable and proper ventilation in back side feels and relax your muscles. Adjustable and breathable shoulder straps relieve the stress of shoulders.★ Solid & Durable: This backpack is durable & water resistant with metal zippers. Secure & long usage and you can carry skating accessories daily or weekdays. Also look like professional backpack, easily to carry in school/college where you can easily stores books & other accessories. It is convenient for boys, girls, teens, adults, men’s or women’s.★ Multiple Pockets Available: Separate pocket is available for multipurpose fit 15.4 inches you can adjust lower dimension as well. One main pocket is also available for books/magazines/clothes/school/travel accessories. Mesh pocket at side easily to carry sipper or water bottles. Front Pocket is specially meant for store key, pen, pencil, cell phone.★ For Gift Purpose: You can also buy it for gifting purpose as well. You can give gift to your kids. 1 Bag please choose your bag accordingly.",B09791YC3D,"jaspo, jaspo industries ,11 new gautam nagar, kapurthala road, jalandhar"
https://www.amazon.in/Safari-Backpack-Resistant-Polyester-Travelling/dp/B09B26VHXV/ref=sr_1_29?crid=2M096C6104MLT&keywords=bags&qid=1690125627&sprefix=ba%2Caps%2C283&sr=8-29,"Safari Flash Casual Backpack, 26 ltr Water Resistant Travel Bags| Weight Polyester Bagpack for Men and Women, Spacious Shoulder Bag for College, Office, Travelling and Camping  ",799,3.8 out of 5 stars,"2,975","HIGH QUALITY FABRIC: Our lightweight yet durable bags are made of 100% polyester and water resistant fabric. This casual backpack can be by boys and girls for school, college, coaching, tution, or everyday outings.FRONT POCKET: Our trendy unisex bag pack has a front storage pocket that keeps small items neatly organized and easy to accessMESH POCKET: Our fancy and stylish backpacks have mesh pockets on both sides to accommodate your water bottle and umbrellaCOMFORT: Our 26 liter bag has mesh padding on back to help carry heavy items. It also provides superior comfort with padded adjustable shoulder straps; WARRANTY: All of our bags come with 1-year International Warranty against manufacturing defectsAge Range Description: Adult; Closure Type: Zipper",B09B26VHXV,Safari Industries
